objectid,title,creator,date,description,subject,location,source,type,format,object_location,display_template,image_alt_text
2264,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2264 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2264.HEIC
2265 (1),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2265 (1) Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265 (1).HEIC
2265 (2),,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2265 (2) Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265 (2).HEIC
2265,,Shacks,1988,Triptych with text reading Old #7 For Daniel's Reserve,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2265 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_2265.HEIC
8065,Old Colored School,Shacks,2009,Cedar and acrylic paint and apple crate,,Smithsonian,"Wood, Paint, Found Object(s)",Image;StillImage,image/jpeg,/objects/IMG_8065 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8065.HEIC
8066,Old Colored School,Shacks,2009,Cedar and acrylic paint and apple crate,,Smithsonian,"Wood, Paint, Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_8066 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8066.HEIC
8067,,Shacks,,Wood shack on stilts by ladder,,Smithsonian,Wood,Image;StillImage,image/jpeg,/objects/IMG_8067 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8067.HEIC
8206a,"Low Country Shacks, South Carolina",Shacks,,,,Smithsonian,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_8206a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8206a.HEIC
8206b,Hill House,Shacks,,Tall shack with porch and chimney,,Smithsonian,Wood,Image;StillImage,image/jpeg,/objects/IMG_8206b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8206b.HEIC
8318a,,Shacks,,Red with black roof and blue pink marks and a grey ladder,,Smithsonian,"Wood, Paint",Image;StillImage,image/jpeg,/objects/IMG_8318a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318a.HEIC
8318b,,Shacks,,Brown with black roof,MLF?,Smithsonian,Wood,Image;StillImage,image/jpeg,/objects/IMG_8318b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318b.HEIC
8318c,,Shacks,,Inside of a shack with yellow green white framing on bare wood base,,Smithsonian,"Wood, Paint, Oil Pastel and/or Marker, Found Object(s)",Image;StillImage,image/jpeg,/objects/IMG_8318c Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318c.HEIC
8318d,,Shacks,,"Blue green with bottles, licensplate, and maybe a porch",,Smithsonian,"Wood, Glass, License Plate, Found Object(s), Paint, Oil Pastel and/or Marker",,,,,
8318e,,Shacks,,Red with black tube roof and chimney,,Smithsonian,"Wood, Oil Pastel and/or Marker, Paint, Found Object(s)",Image;StillImage,image/jpeg,/objects/IMG_8318e Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318e.HEIC
8318f,,Other?,,Figure of a Black woman in a black yellow dress and straw hat,,Smithsonian,"Wood, Found Object(s), Paint",Image;StillImage,image/jpeg,/objects/IMG_8318f Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_8318f.HEIC
8318g,,Other?,,Figure of a Black woman in yellow dress,,Smithsonian,"Wood, Paint",,,,,
9620a,Richard's House,Shacks,1993,Two story wood saturated in multicolor marks and string,,Smithsonian,"Wood, Oil Pastel and/or Marker, Found Object(s), Paint",Image;StillImage,image/jpeg,/objects/IMG_9620a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9620a.HEIC
9620b,,Shacks,1990,Red with red roof and bottlecaps. Blue porch. White side with writing,,Smithsonian,"Found Object(s), Oil Pastel and/or Marker, Wood",Image;StillImage,image/jpeg,/objects/IMG_9620b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9620b.HEIC
9626,,Shacks,2008,Square with window in A-frame roof,Hurricane House,Smithsonian,"Foam Core, Paint",Image;StillImage,image/jpeg,/objects/IMG_9626 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9626.HEIC
9637,The Johnson Family House,"Shacks, Legends",2000,Horizontal panel walls with vertical wood for door,,Smithsonian,"Text, Wood",Image;StillImage,image/jpeg,/objects/IMG_9637 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9637.HEIC
9638,Miss Christine's Smokehouse,"Shacks, Legends",1994,Photo of shack with four barrels and metal roof,,Smithsonian,Photo,Image;StillImage,image/jpeg,/objects/IMG_9638 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9638.HEIC
9641,Home Place,Shacks,1990,"Dark wood walls, black roof, chimney, yellow windows and door",,Smithsonian,"Wood, Paint",Image;StillImage,image/jpeg,/objects/IMG_9641 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9641.HEIC
9642,Home,Shacks,,Vertical panel roof with chimney and diagonal protrusion from roof,,Smithsonian,Wood,Image;StillImage,image/jpeg,/objects/IMG_9642 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9642.HEIC
9660,Three Families (A Memorial Piece with Scars),Shacks,1989,"Wood set on fire, mixed media",Three Families (A Memorial Piece with Scars),Smithsonian,"Metal, Wood",Image;StillImage,image/jpeg,/objects/IMG_9660 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9660.HEIC
9671,,Shacks,1991,BB lighting shacks on fire,Out of Control,Smithsonian,"Photo, Wood",Image;StillImage,image/jpeg,/objects/IMG_9671 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9671.HEIC
9674,,Shacks,,Black shack with chimney or stone on roof,,Smithsonian,,Image;StillImage,image/jpeg,/objects/IMG_9674 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9674.HEIC
9795a,,Shacks,,Tall red and blue walls with grey roof,,Smithsonian,"Paint, Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_9795a Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9795a.HEIC
9795b,,Shacks,,Blue walls and roof with horizontal brown beam,,Smithsonian,"Paint, Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_9795b Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9795b.HEIC
9795c,,Shacks,,Vertical panel blue walls with red roof and beams on the roof,,Smithsonian,"Paint, Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_9795c Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9795c.HEIC
9796,,Shacks,1991,Shacks on fire,Out of Control,Smithsonian,"Photo, Wood",Image;StillImage,image/jpeg,/objects/IMG_9796 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/3D Shacks/logged 7/IMG_9796.HEIC
