objectid,title,creator,date,description,subject,location,source,type,format,object_location,image_thumb
3240,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3240.HEIC,/objects/IMG_3240 Small.jpeg
3262,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3262.HEIC,/objects/IMG_3262 Small.jpeg
3263,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3263.HEIC,/objects/IMG_3263 Small.jpeg
3264,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3264.HEIC,/objects/IMG_3264 Small.jpeg
3265,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3265.HEIC,/objects/IMG_3265 Small.jpeg
3421,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3421.HEIC,/objects/IMG_3421 Small.jpeg
3422,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3422.HEIC,/objects/IMG_3422 Small.jpeg
3304,Wall Column,Frustula,1980,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3304.HEIC,/objects/IMG_3304 Small.jpeg
3303,Sentinel,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3303.HEIC,/objects/IMG_3303 Small.jpeg
3301,Wall Crossing,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3301.HEIC,/objects/IMG_3301 Small.jpeg
3302,Wall Crossing,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3302.HEIC,/objects/IMG_3302 Small.jpeg
3387,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3387.HEIC,/objects/IMG_3387 Small.jpeg
3282,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3282.HEIC,/objects/IMG_3282 Small.jpeg
3283,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3283.HEIC,/objects/IMG_3283 Small.jpeg
3284,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3284.HEIC,/objects/IMG_3284 Small.jpeg
3285,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3285.HEIC,/objects/IMG_3285 Small.jpeg
3286,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3286.HEIC,/objects/IMG_3286 Small.jpeg
2550,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2550.HEIC,/objects/IMG_2550 Small.jpeg
2551,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2551.HEIC,/objects/IMG_2551 Small.jpeg
2552,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2552.HEIC,/objects/IMG_2552 Small.jpeg
2533,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2533.HEIC,/objects/IMG_2533 Small.jpeg
2534,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2534.HEIC,/objects/IMG_2534 Small.jpeg
2535,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2535.HEIC,/objects/IMG_2535 Small.jpeg
2536,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2536.HEIC,/objects/IMG_2536 Small.jpeg
2537,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2537.HEIC,/objects/IMG_2537 Small.jpeg
59,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
549,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
952,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9821 (1),Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9410,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9411,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9412,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9413,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9414,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9415,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9417,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9418,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9419,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9420,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9421,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9422,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9423,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9424,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9425,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
9426,Blue Station Stones,Enviro/Land Art,1985,,Blue Station Stones,Smithsonian,"Cement, Pigment",,,,
815,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
816,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
817,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
818,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
819,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
820,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
974,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9344,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9345,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9346,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9347,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9348,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9349,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9350,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9351,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9352,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9353,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9354,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9355,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9356,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9357,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9358,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9359,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9360,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
9361,Chalk in a Box,Enviro/Land Art,1980,,Chalk in a Box,Smithsonian,,,,,
67,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
68,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
705,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
706,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
9393,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
9394,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
9821,Garden Ruins,Enviro/Land Art,1984,,Garden Ruins,Smithsonian,Granite,,,,
54,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
55,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
58,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
69,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
70,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
71,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
72,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
73,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
74,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
170,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
171,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
333,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
407,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
642 (1),Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
642,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
848,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
849,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
850,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
852,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
939,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
990,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
1079,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
1401,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
1402,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9320,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9321,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9322,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9323,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9324,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9325,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9326,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9327,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9328,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9329,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9330,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9331,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9332,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9333,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9334,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9912,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9916,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
9917,Marsh Ruins,Enviro/Land Art,1981,,Marsh Ruins,Smithsonian,Tabby,,,,
174,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
352,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
353,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
357,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
702,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
703,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
704,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
988,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
1315,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9639,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9640,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9863,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9864,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9874,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9875,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9876,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9877,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9878,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9879,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9918,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9919,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
9957,Ruins and Rituals,Enviro/Land Art,1980,,Ruins and Rituals,Smithsonian,Concrete,,,,
977,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
978,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
1073,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9396,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9397,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9398,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9399,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9400,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9401,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9402,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9403,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9404,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9405,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9406,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9407,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9408,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9409,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
9820,Unity Stones,Enviro/Land Art,1970,,Unity Stones,Smithsonian,"Cast Concrete, Granite",,,,
2557,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2557.HEIC,/objects/IMG_2557 Small.jpeg
2558,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2558.HEIC,/objects/IMG_2558 Small.jpeg
2559,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2559.HEIC,/objects/IMG_2559 Small.jpeg
2560,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2560.HEIC,/objects/IMG_2560 Small.jpeg
2561,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2561.HEIC,/objects/IMG_2561 Small.jpeg
2562,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2562.HEIC,/objects/IMG_2562 Small.jpeg
2563,,Other?,,Three concrete cylinders,,Macon Museum of Arts and Sciences,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3 Stone Pillars/IMG_2563.HEIC,/objects/IMG_2563 Small.jpeg
2803,Tall Shack,Shacks,,,,Macon Museum of Arts and Sciences,"Wood, Metal",Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Museum of Arts and Sciences/Logged in April 2026 Revised Version/3D Shack- Tall Shack/IMG_2803.HEIC,/objects/IMG_2803 Small.jpeg
